penalty_num,Trade name,Suburb,Council,Date,Party served,Notes,address,offence,description,amount
3169811682,BAKERS DELIGHT,BURWOOD,Burwood,2018-02-16,PRENTYCE PTY LTD,,"SHOP 98A, 114 BURWOOD ROAD BURWOOD 2134",11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,880
3169811664,BAKERS DELIGHT,BURWOOD,Burwood,2018-02-16,PRENTYCE PTY LTD,,"98A, 114 BURWOOD ROAD BURWOOD 2134",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain easily accessible hand washing facilities on the food premises,880
3169243734,BAKERS DELIGHT,RAYMOND TERRACE,Port Stephens,2018-06-18,"BUCKLAND, SHARON",,39 PORT STEPHENS STREET RAYMOND TERRACE 2324,11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain easily accessible hand washing facilities on the food premises - previous warnings given,440
3169243148,BAKERS LA VIE,SALAMANDER BAY,Port Stephens,2018-04-06,"PHAM, NGUYEN VAN",,255 SOLDIERS POINT ROAD SALAMANDER BAY 2317,11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness,440
3169243139,BAKERS LA VIE,SALAMANDER BAY,Port Stephens,2018-04-06,"PHAM, NGUYEN VAN",,255 SOLDIERS POINT ROAD SALAMANDER BAY 2317,11338 - Fail to comply with Food Standards Code - Individual,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warnings given,440
3151155545,BAKHTAR RESTAURANT,LIVERPOOL,Liverpool,2018-02-28,BAKHTAR RESTAURANT PTY LTD,,"SHOP 8, 132 MACQUARIE STREET LIVERPOOL 2170",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - single use towels,880
3151155536,BAKHTAR RESTAURANT,LIVERPOOL,Liverpool,2018-02-28,BAKHTAR RESTAURANT PTY LTD,,"SHOP 8, 132 MACQUARIE STREET LIVERPOOL 2170",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3151496179,BAKHTAR RESTAURANT,LIVERPOOL,Liverpool,2018-03-16,BAKHTAR RESTAURANT PTY LTD,,"SHOP 8, 132 MACQUARIE STREET LIVERPOOL 2170",23091 - Not keep and produce for inspection copy of food safety supervisor certificate - Corporation,Fail to ensure copy of the food safety supervisor certificate is kept on the premises and produced for inspection on request by an authorised officer - previous warnings given,660
3151496160,BAKHTAR RESTAURANT,LIVERPOOL,Liverpool,2018-03-16,BAKHTAR RESTAURANT PTY LTD,,"SHOP 8, 132 MACQUARIE STREET LIVERPOOL 2170",11339 - Fail to comply with Food Standards Code - Corporation,Fail to have a temperature measuring device at the premises where potentially hazardous food is handled,880
3151496150,BAKHTAR RESTAURANT,LIVERPOOL,Liverpool,2018-03-16,BAKHTAR RESTAURANT PTY LTD,,"SHOP 8, 132 MACQUARIE STREET LIVERPOOL 2170",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3141573528,BALMAIN STARS AT GIGIS,BALMAIN,Inner West,2018-04-19,A M HALL PTY LTD,,239 DARLING STREET BALMAIN 2039,11339 - Fail to comply with Food Standards Code - Corporation,Fail to ensure storage of garbage and recyclable matter is adequately contained and enclosed,880
3149268852,BAMBOO FIELD SUSHI,BANKSTOWN,Canterbury-Bankstown,2018-08-08,"PARK, HYOUNG KYOUNG",,KIOSK 123 BANKSTOWN CENTRAL 1A NORTH TERRACE BANKSTOWN 2200,11338 - Fail to comply with Food Standards Code - Individual,Fail to display potentially hazardous food under temperature control - previous warning given,440
3148377293,BAMIYAN RESTAURANT,BAULKHAM HILLS,The Hills,2017-10-27,BAMIYAN RESTAURANTS PTY LTD,,UNIT G02 / 8 CENTURY CIRCUIT BAULKHAM HILLS 2153,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to process only safe and suitable food,880
7250550717,BANANA CHEN,ULTIMO,City of Sydney,2018-05-08,"ZENG, XIAN LEI",,"SHOP 21, 89-91 JONES STREET ULTIMO 2007",11338 - Fail to comply with Food Standards Code - Individual,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,440
7250550699,BANANA CHEN,ULTIMO,City of Sydney,2018-05-08,"ZENG, XIAN LEI",,"SHOP 21, 89-91 JONES STREET ULTIMO 2007",11338 - Fail to comply with Food Standards Code - Individual,"Fail to ensure hand washing facilities are only used for the washing of hands, arms and face - previous warnings given",440
7250550726,BANANA CHEN,ULTIMO,City of Sydney,2018-05-18,"ZENG, XIAN LEI",,"SHOP 21, 89-91 JONES STREET ULTIMO 2007",11338 - Fail to comply with Food Standards Code - Individual,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warnings given,440
7250550708,BANANA CHEN,ULTIMO,City of Sydney,2018-05-08,"ZENG, XIAN LEI",,"SHOP 2, 89-91 JONES STREET ULTIMO 2007",11338 - Fail to comply with Food Standards Code - Individual,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",440
7250550735,BANANA CHEN,ULTIMO,City of Sydney,2018-05-08,"ZENG, XIAN LEI",,"SHOP 21, 89-91 JONES STREET ULTIMO 2007",11338 - Fail to comply with Food Standards Code - Individual,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition - Previous warnings given,440
3149269009,BANGLADESH PALACE,LAKEMBA,Canterbury-Bankstown,2018-07-10,SYDNEY FOOD PTY LTD,,48 RAILWAY PARADE LAKEMBA 2195,11343 - Sell food packaged/labelled contravening Food Standards Code - Corporation,Sale of food labelled in contravention to Food Standards Code - previous warnings given,880
7633044430,BANOFUL RESTAURANT & SWEETS,LAKEMBA,Canterbury-Bankstown,2018-05-20,PRISTINE GROUP (AUS) PTY LTD,,49 RAILWAY PARADE LAKEMBA 2195,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to, when processing food, take all necessary steps to prevent the likelihood of food being contaminated - previous warning given",880
7633044477,BANOFUL RESTAURANT & SWEETS,LAKEMBA,Canterbury-Bankstown,2018-05-22,PRISTINE GROUP (AUS) PTY LTD,,49 RAILWAY PARADE LAKEMBA 2195,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to, when processing food, take all necessary steps to prevent the likelihood of food being contaminated - previous warnings given",880
7633044468,BANOFUL RESTAURANT & SWEETS,LAKEMBA,Canterbury-Bankstown,2018-05-22,PRISTINE GROUP (AUS) PTY LTD,,49 RAILWAY PARADE LAKEMBA 2195,11339 - Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warnings given,880
7633044421,BANOFUL RESTAURANT & SWEETS,LAKEMBA,Canterbury-Bankstown,2018-05-20,PRISTINE GROUP (AUS) PTY LTD,,49 RAILWAY PARADE LAKEMBA 2195,11339 - Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination,880
3149268394,BANOFUL RESTAURANT & SWEETS,LAKEMBA,Canterbury-Bankstown,2018-03-15,PRISTINE GROUP (AUST) PTY LTD,,49 RAILWAY PARADE LAKEMBA 2195,11339 - Fail to comply with Food Standards Code - Corporation,Fail to store food in such a way that it is protected from the likelihood of contamination - previous warnings given,880
3149268403,BANOFUL RESTAURANT & SWEETS,LAKEMBA,Canterbury-Bankstown,2018-03-15,PRISTINE GROUP (AUST) PTY LTD,,49 RAILWAY PARADE LAKEMBA 2195,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,880
3149268412,BANOFUL RESTAURANT & SWEETS,LAKEMBA,Canterbury-Bankstown,2018-03-15,PRISTINE GROUP (AUST) PTY LTD,,49 RAILWAY PARADE LAKEMBA 2195,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warning given,880
7633044440,BANOFUL RESTAURANT & SWEETS,LAKEMBA,Canterbury-Bankstown,2018-05-20,PRISTINE GROUP AUS PTY LTD,,49 RAILWAY PARADE LAKEMBA 2195,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to protect single use items from the likelihood of contamination until use,880
7633044459,BANOFUL RESTAURANT & SWEETS,LAKEMBA,Canterbury-Bankstown,2018-05-20,PRISTINE GROUP AUS PTY LTD,,49 RAILWAY PARADE LAKEMBA 2195,11339 - Fail to comply with Food Standards Code - Corporation,Fail to have facilities for the storage of garbage and recyclable matter that enclose it to keep pests and animals away from it - previous warning given,880
3168354512,BAO KITCHEN,RHODES,City of Canada Bay,2018-09-19,BAO PLUS PTY LTD,,5/7 RIDER BOULEVARD RHODES 2138,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warning given",880
3170888600,BAR SUSHI,WARRIEWOOD,Northern Beaches,2017-06-26,FIL COMPANY PTY LTD,,12 JACKSONS ROAD WARRIEWOOD 2102,11339 - Fail to comply with Food Standards Code - Corporation,Fail to display potentially hazardous food under temperature control - previous warnings given,880
3190243320,BARMUDA,NEWTOWN,Inner West,2018-05-03,SS CO NSW PTY LTD,,283 AUSTRALIA STREET NEWTOWN 2042,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to process only safe and suitable food - previous warning given,880
3139661113,BASE PIZZA BAR,RANDWICK,Randwick,2018-02-15,LING CHUN YANG PTY LTD,,129 BELMORE ROAD RANDWICK 2031,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests - previous warnings given,880
3149648040,"BAY CHINESE, VIETNAMESE, THAI TAKEAWAY",BATEMANS BAY,Eurobodalla,2018-10-19,"NGUYEN, VAN VINH",,11 CLYDE STREET BATEMANS BAY 2536,11338 - Fail to comply with Food Standards Code - Individual,Fail to store food in such a way that it is protected from the likelihood of contamination,440
3107290872,BAYSIDE BRASSERIE AND RESTAURANT,SANS SOUCI,Bayside,2018-09-19,"KARAMALAKIS, HELEN",,2 RIVERSIDE DRIVE SANS SOUCI 2219,11338 - Fail to comply with Food Standards Code - Individual,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,440
3174361695,BBQ AT WORK,HURSTVILLE,Georges River,2018-12-03,MS SUN PTY LTD,,194 FOREST ROAD HURSTVILLE 2220,11339 - Fail to comply with Food Standards Code - Corporation,Fail to ensure that persons undertaking or supervising food handling operations have skills and knowledge in food safety and food hygiene matters - previous warnings given,880
3174361740,BBQ AT WORK,HURSTVILLE,Georges River,2018-12-03,MS SUN PTY LTD,,194 FOREST ROAD HURSTVILLE 2220,11339 - Fail to comply with Food Standards Code - Corporation,Fail to ensure food handlers have skills & knowledge in food safety & food hygiene matters commensurate with their work activities - previous warning given,880
3174361731,BBQ AT WORK,HURSTVILLE,Georges River,2018-12-03,MS SUN PTY LTD,,194 FOREST ROAD HURSTVILLE 2220,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to process only safe and suitable food & under temperature control - previous warning given,880
7250550771,BEATS EATS DRINKS,GLEBE,City of Sydney,2018-05-11,HENSON TRAVEL PTY LTD,,36 GLEBE POINT ROAD GLEBE 2037,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,880
7250550762,BEATS EATS DRINKS,GLEBE,City of Sydney,2018-05-11,HENSON TRAVEL PTY LTD,,36 GLEBE POINT ROAD GLEBE 2037,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3147095133,BEAU TEA,CABRAMATTA,Fairfield,2018-01-30,MS TEA PTY LTD,,"SHOP 3, 8 DUTTON LANE CABRAMATTA 2166",11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - single use towels - previous warnings given,880
3139661077,BELL AND ANCHOR,COOGEE,Randwick,2018-01-23,CLUBHOUSE COOGEE PTY LTD,,208 ARDEN STREET COOGEE 2034,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,880
3139661086,BELL AND ANCHOR,COOGEE,Randwick,2018-01-23,COOGEE CLUBHOUSE PTY LTD,,208 ARDEN STREET COOGEE 2034,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,880
3147095189,BELLA COFFEE AND SHISHA,FAIRFIELD,Fairfield,2018-02-19,"FREEMAN, JANNY",,"SHOP 5, 52 WARE STREET FAIRFIELD 2165",11338 - Fail to comply with Food Standards Code - Individual,Fail to ensure there is an adequate supply of water if water is to be used for any of the activities conducted on the food premises - previous warnings given,440
3169821335,BELLO THE SHELTER,BURWOOD,Burwood,2018-03-01,CAFE BELLO PTY LTD,,"SHOP 172, WESTFIELD SHOPPING CENTRE, 98A-114 BURWOOD ROAD BURWOOD 2134",11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness",880
3169821344,BELLO THE SHELTER,BURWOOD,Burwood,2018-03-01,CAFE BELLO PTY LTD,,"SHOP 172, WESTFIELD SHOPPING CENTRE, 98A-114 BURWOOD ROAD BURWOOD 2134",11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain premises, fixtures, fittings, and equipment in a good state of repair and working order having regard to their use",880
3106859012,BENCHMARK ON BOONER,HAWKS NEST,Mid-Coast,2018-02-05,REYNWOOD PTY LTD,,100 BOONER STREET HAWKS NEST 2324,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain at or near each hand washing facility a supply of - single use towels,880
3106859021,BENCHMARK ON BOONER,HAWKS NEST,Mid-Coast,2018-02-05,REYNWOOD PTY LTD,,100 BOONER STREET HAWKS NEST 2324,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to ensure fixtures, fittings and equipment are fit for their intended use",880
3106859003,BENCHMARK ON BOONER,HAWKS NEST,Mid-Coast,2018-02-05,REYNWOOD PTY LTD,,100 BOONER STREET HAWKS NEST 2324,11339 - Fail to comply with Food Standards Code - Corporation,Sale of food past its use-by date,880
3166336800,BERRY HOTEL,BERRY,Shoalhaven,2018-04-23,BERRY HOTEL NSW PTY LTD,,120 QUEEN STREET BERRY 2535,11339 - Fail to comply with Food Standards Code - Corporation,Fail to ensure floors are able to be effectively cleaned and are laid so that there is no ponding of water - previous warnings given,880
3166336791,BERRY HOTEL,BERRY,Shoalhaven,2018-04-23,BERRY HOTEL NSW PTY LTD,,120 QUEEN STREET BERRY 2535,11339 - Fail to comply with Food Standards Code - Corporation,"Fail to maintain all fixtures, fittings and equipment to the required standard of cleanliness - previous warnings given",880
3166336782,BERRY HOTEL,BERRY,Shoalhaven,2018-04-23,BERRY HOTEL NSW PTY LTD,,120 QUEEN STREET BERRY 2535,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warnings given,880
3161225284,BERRY ORGANIC SOURDOUGH BAKERY,BERRY,Shoalhaven,2018-04-11,TOAST (NSW) PTY LTD,,2E OLD CREAMERY LANE BERRY 2535,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness,880
3161225266,BERRY ORGANIC SOURDOUGH BAKERY,BERRY,Shoalhaven,2018-04-11,TOAST (NSW) PTY LTD,,2E OLD CREAMERY LANE BERRY 2535,11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to prevent pests entering the food premises,880
3144236691,BERRY'S BAY RESTAURANT,WAVERTON,North Sydney,2018-03-28,THE NORTH SYDNEY CLUB LTD,,WOOLCOTT STREET WAVERTON 2060,11339 - Fail to comply with Food Standards Code - Corporation,Fail to maintain the food premises to the required standard of cleanliness - previous warning given,880
3167477327,BERT & ROY'S CAFE BAR GRILL,BONDI,Waverley,2018-04-05,THE GREAT AUSTRALIAN HEALTH CO PTY LTD,,"SHOP 1, 115-119 BONDI ROAD Bondi 2026",11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to eradicate and prevent the harbourage of pests,880
3167477336,BERT & ROY'S CAFE BAR GRILL,BONDI,Waverley,2018-04-05,THE GREAT AUSTRALIAN HEALTH CO PTY LTD,,"SHOP 1, 115-119 BONDI ROAD Bondi 2026",11339 - Fail to comply with Food Standards Code - Corporation,Fail to take all practicable measures to process only safe and suitable food,880
3175922366,BETEL LEAF,PENDLE HILL,Cumberland,2018-08-17,"MANORANJEN, THANALEDSUMY",,16-20 JOYCE STREET PENDLE HILL 2145,11338 - Fail to comply with Food Standards Code - Individual,Fail to ensure food contact surfaces of equipment is in a clean and sanitary condition - previous warnings given,440
